Title,Skill,num,Ordinal
Software Systems Engineer,C++,447.0,14.0
Software Systems Engineer,Hardware,433.0,15.0
Software Systems Engineer,Implementation,406.0,16.0
Software Systems Engineer,Education,397.0,17.0
Software Systems Engineer,SQL,393.0,18.0
Software Systems Engineer,Agile,377.0,19.0
Solutions Architect,Software,3724.0,0.0
Solutions Architect,Management,2943.0,1.0
Solutions Architect,Architecture,2838.0,2.0
Solutions Architect,IT,2589.0,3.0
Solutions Architect,Implementation,2260.0,4.0
Solutions Architect,Communications,2136.0,5.0
Solutions Architect,Engineering,1997.0,6.0
Solutions Architect,Integration,1894.0,7.0
Solutions Architect,Leadership,1737.0,8.0
Solutions Architect,cloud,1626.0,9.0
Solutions Architect,Infrastructure,1589.0,10.0
Solutions Architect,Security,1522.0,11.0
Solutions Architect,Sales,1510.0,12.0
Solutions Architect,Strategy,1465.0,13.0
Solutions Architect,Computer Science,1369.0,14.0
Solutions Architect,Consulting,1364.0,15.0
Solutions Architect,Education,1127.0,16.0
Solutions Architect,Planning,1111.0,17.0
Solutions Architect,Network,1056.0,18.0
Solutions Architect,Java,1032.0,19.0
SQL Database Administrator,Database,2735.0,0.0
SQL Database Administrator,SQL,2691.0,1.0
SQL Database Administrator,DBA,2270.0,2.0
SQL Database Administrator,IT,1498.0,3.0
SQL Database Administrator,Management,1483.0,4.0
SQL Database Administrator,Security,1387.0,5.0
SQL Database Administrator,Recovery,1252.0,6.0
SQL Database Administrator,Monitoring,1213.0,7.0
SQL Database Administrator,production,1196.0,8.0
SQL Database Administrator,Communications,943.0,9.0
SQL Database Administrator,Software,895.0,10.0
SQL Database Administrator,Troubleshooting,862.0,11.0
SQL Database Administrator,configuration,723.0,12.0
SQL Database Administrator,Planning,715.0,13.0
SQL Database Administrator,Access,708.0,14.0
SQL Database Administrator,Documentation,695.0,15.0
SQL Database Administrator,Windows,671.0,16.0
SQL Database Administrator,Optimization,664.0,17.0
SQL Database Administrator,Implementation,663.0,18.0
SQL Database Administrator,Oracle,657.0,19.0
SQL Developer,SQL,924.0,0.0
SQL Developer,Database,502.0,1.0
SQL Developer,IT,406.0,2.0
SQL Developer,Management,348.0,3.0
SQL Developer,Software,316.0,4.0
SQL Developer,Oracle,283.0,5.0
SQL Developer,ETL,281.0,6.0
SQL Developer,Communications,280.0,7.0
SQL Developer,PL/SQL,280.0,8.0
SQL Developer,Reporting,263.0,9.0
SQL Developer,Documentation,241.0,10.0
SQL Developer,Testing,240.0,11.0
SQL Developer,Implementation,236.0,12.0
SQL Developer,Computer Science,227.0,13.0
SQL Developer,Stored Procedures,208.0,14.0
SQL Developer,Programming,187.0,15.0
SQL Developer,Security,187.0,16.0
SQL Developer,Integration,182.0,17.0
SQL Developer,.NET,176.0,18.0
SQL Developer,production,162.0,19.0
Systems Administrator,Software,9707.0,0.0
Systems Administrator,Management,9183.0,1.0
Systems Administrator,Security,8626.0,2.0
Systems Administrator,IT,8487.0,3.0
Systems Administrator,Windows,8444.0,4.0
Systems Administrator,Network,7698.0,5.0
Systems Administrator,Hardware,7608.0,6.0
Systems Administrator,configuration,6513.0,7.0
Systems Administrator,Troubleshooting,6230.0,8.0
Systems Administrator,Infrastructure,5882.0,9.0
Systems Administrator,Education,5457.0,10.0
Systems Administrator,Communications,5253.0,11.0
Systems Administrator,Documentation,5025.0,12.0
Systems Administrator,Operations,4958.0,13.0
Systems Administrator,Monitoring,4926.0,14.0
Systems Administrator,Installation,4904.0,15.0
Systems Administrator,Linux,4803.0,16.0
Systems Administrator,Storage,4356.0,17.0
Systems Administrator,VMware,4314.0,18.0
Systems Administrator,Training,4247.0,19.0
Systems Engineer,Engineering,10496.0,0.0
Systems Engineer,Management,9723.0,1.0
Systems Engineer,Software,9158.0,2.0
Systems Engineer,Security,7259.0,3.0
Systems Engineer,IT,7118.0,4.0
Systems Engineer,Communications,6160.0,5.0
Systems Engineer,Hardware,5853.0,6.0
Systems Engineer,Network,5573.0,7.0
Systems Engineer,Integration,5337.0,8.0
Systems Engineer,Documentation,5163.0,9.0
Systems Engineer,Operations,4952.0,10.0
Systems Engineer,Infrastructure,4937.0,11.0
Systems Engineer,Education,4769.0,12.0
Systems Engineer,Implementation,4732.0,13.0
Systems Engineer,configuration,4607.0,14.0
Systems Engineer,Windows,4571.0,15.0
Systems Engineer,Testing,4275.0,16.0
Systems Engineer,Planning,4149.0,17.0
Systems Engineer,Architecture,4083.0,18.0
Systems Engineer,Troubleshooting,4023.0,19.0
UI Developer,UI,923.0,0.0
UI Developer,JavaScript,842.0,1.0
UI Developer,CSS,584.0,2.0
UI Developer,HTML5,482.0,3.0
UI Developer,Software,472.0,4.0
UI Developer,jQuery,457.0,5.0
UI Developer,HTML,456.0,6.0
UI Developer,CSS3,392.0,7.0
UI Developer,IT,367.0,8.0
UI Developer,Mobile,364.0,9.0
UI Developer,AngularJS,355.0,10.0
UI Developer,Agile,353.0,11.0
UI Developer,Testing,313.0,12.0
UI Developer,Communications,297.0,13.0
UI Developer,Java,286.0,14.0
UI Developer,Management,281.0,15.0
UI Developer,AJAX,236.0,16.0
UI Developer,Computer Science,236.0,17.0
UI Developer,Engineering,232.0,18.0
UI Developer,bootstrap,229.0,19.0
UI/UX Designer,UI,659.0,0.0
UI/UX Designer,UX,655.0,1.0
UI/UX Designer,Mobile,454.0,2.0
UI/UX Designer,HTML,357.0,3.0
UI/UX Designer,CSS,354.0,4.0
UI/UX Designer,Photoshop,342.0,5.0
UI/UX Designer,Adobe,334.0,6.0
UI/UX Designer,Illustrator,309.0,7.0
UI/UX Designer,JavaScript,282.0,8.0
UI/UX Designer,Communications,280.0,9.0
UI/UX Designer,Software,280.0,10.0
UI/UX Designer,Research,278.0,11.0
UI/UX Designer,Prototyping,257.0,12.0
UI/UX Designer,IT,253.0,13.0
UI/UX Designer,Interfaces,252.0,14.0
UI/UX Designer,Usability,239.0,15.0
UI/UX Designer,Management,233.0,16.0
UI/UX Designer,Testing,214.0,17.0
UI/UX Designer,Marketing,200.0,18.0
UI/UX Designer,Engineering,194.0,19.0
Web Application Developer,JavaScript,1289.0,0.0
Web Application Developer,Software,1015.0,1.0
Web Application Developer,CSS,953.0,2.0
Web Application Developer,HTML,902.0,3.0
Web Application Developer,SQL,879.0,4.0
Web Application Developer,IT,832.0,5.0
Web Application Developer,jQuery,799.0,6.0
Web Application Developer,Communications,762.0,7.0
Web Application Developer,Management,747.0,8.0
Web Application Developer,Testing,679.0,9.0
Web Application Developer,Java,630.0,10.0
Web Application Developer,Database,615.0,11.0
Web Application Developer,Computer Science,613.0,12.0
Web Application Developer,Programming,606.0,13.0
Web Application Developer,Framework,542.0,14.0
Web Application Developer,C#,537.0,15.0
Web Application Developer,Education,489.0,16.0
Web Application Developer,Engineering,487.0,17.0
Web Application Developer,Security,471.0,18.0
Web Application Developer,Agile,466.0,19.0
Web Developer,JavaScript,6112.0,0.0
Web Developer,HTML,4692.0,1.0
Web Developer,CSS,4588.0,2.0
Web Developer,Software,4005.0,3.0
Web Developer,IT,3497.0,4.0
Web Developer,Management,3425.0,5.0
Web Developer,jQuery,3406.0,6.0
Web Developer,Communications,2947.0,7.0
Web Developer,SQL,2903.0,8.0
Web Developer,Programming,2759.0,9.0
Web Developer,Testing,2568.0,10.0
Web Developer,HTML5,2415.0,11.0
Web Developer,PHP,2273.0,12.0
Web Developer,Database,2238.0,13.0
Web Developer,Java,2235.0,14.0
Web Developer,Computer Science,2122.0,15.0
Web Developer,Security,2028.0,16.0
Web Developer,Mobile,1919.0,17.0
Web Developer,Integration,1822.0,18.0
Web Developer,Education,1779.0,19.0
